#{"t_start": 1602709265.441255, "env_id": "HalfCheetah-v2"}
r,l,t
7712.614659,1000,15895.437238
7702.801744,1000,15906.216464
7578.077816,1000,15917.033059
7474.92422,1000,15927.738057
7502.348648,1000,15938.546915
7384.792353,1000,15952.96956
7449.221784,1000,15963.749792
7366.042722,1000,15974.518518
7686.860899,1000,15985.363575
7513.043981,1000,15995.262889
7350.728226,1000,16005.159973
7599.258845,1000,16015.855738
7647.516161,1000,16026.613801
7719.388183,1000,16037.373445
7668.084008,1000,16048.2012
7658.617029,1000,16062.691917
7747.517711,1000,16073.459305
7535.892801,1000,16084.243721
7210.669247,1000,16095.060173
7584.338346,1000,16105.810542
7623.292958,1000,16116.620598
7654.584154,1000,16127.4127
7486.595633,1000,16138.235964
7772.710623,1000,16149.004814
7650.950393,1000,16159.769157
7584.493556,1000,16172.776392
7432.436206,1000,16183.250156
7754.458361,1000,16194.062249
7609.463931,1000,16204.869033
7507.819273,1000,16215.606229
7686.312084,1000,16226.303295
7688.641068,1000,16237.08515
7595.271697,1000,16247.824485
7464.085254,1000,16258.523825
7515.855276,1000,16269.259409
7611.524504,1000,16283.670117
7595.282203,1000,16294.449919
7604.416576,1000,16305.243742
7540.620548,1000,16315.965009
7608.867118,1000,16326.727789
7398.265643,1000,16337.475772
7684.233647,1000,16347.158566
7714.741266,1000,16357.159787
7601.755919,1000,16367.972787
7615.196518,1000,16378.721628
7839.506965,1000,16393.128728
7693.477374,1000,16403.855123
7701.244334,1000,16414.644052
7686.646068,1000,16425.488861
7493.676977,1000,16436.276214
7596.107212,1000,16447.039745
7401.594276,1000,16457.85562
7415.406617,1000,16468.611697
7852.005082,1000,16479.40273
7715.496798,1000,16490.15416
7535.740812,1000,16504.504311
7696.621982,1000,16515.336022
7866.648503,1000,16524.618464
4990.064072,1000,16534.781487
7780.094527,1000,16545.580266
7791.28524,1000,16556.25481
7694.098495,1000,16567.032081
7435.1919,1000,16577.789146
7615.549706,1000,16588.531705
7491.511679,1000,16599.260851
7676.111761,1000,16613.577786
7753.309164,1000,16624.32805
7516.601369,1000,16635.138033
7850.749676,1000,16645.899936
7721.798215,1000,16656.673208
7620.748008,1000,16667.486581
7653.682357,1000,16678.327886
7773.485487,1000,16689.09606
7605.5902,1000,16699.037249
7670.639652,1000,16708.885703
7789.042121,1000,16723.214959
7652.462508,1000,16734.004852
7749.629033,1000,16744.782243
7585.678197,1000,16755.53016
7620.82386,1000,16766.314899
7531.700094,1000,16777.048672
7684.572595,1000,16787.804662
7628.308038,1000,16798.549202
7573.061298,1000,16809.342148
7766.394434,1000,16820.134939
7808.510745,1000,16834.536259
7825.273013,1000,16845.368908
7887.953799,1000,16856.172015
7660.487633,1000,16866.965123
7779.829444,1000,16876.415772
7143.284957,1000,16886.46805
7505.371615,1000,16897.233733
7473.906252,1000,16907.970717
7674.09631,1000,16918.795936
7525.296497,1000,16929.571707
7500.465005,1000,16943.970882
7643.06779,1000,16954.755325
7807.876632,1000,16965.60968
7844.7112,1000,16976.364169
7778.135047,1000,16987.136472
7617.529032,1000,16997.881116
7824.836671,1000,17008.676019
7785.393085,1000,17019.500476
7806.412499,1000,17030.347254
7802.239341,1000,17041.174463
7804.111003,1000,17053.985197
7784.86554,1000,17064.320404
7764.961356,1000,17075.112347
7678.33421,1000,17085.903292
7853.770064,1000,17096.68519
7733.181872,1000,17107.595405
7716.099055,1000,17118.36309
7948.021495,1000,17129.051552
7777.462125,1000,17139.918872
7463.814155,1000,17150.692505
8036.411584,1000,17165.12428
7655.513429,1000,17175.839292
7777.756933,1000,17186.596204
7797.835084,1000,17197.374686
7823.218274,1000,17208.120564
7829.946199,1000,17218.902843
7622.185314,1000,17228.82266
8102.993099,1000,17238.453447
7768.985087,1000,17249.246037
8000.356297,1000,17259.972582
7837.469268,1000,17274.392895
7412.914972,1000,17285.159896
7829.359099,1000,17295.8724
8062.857753,1000,17306.674834
7790.790121,1000,17317.425631
7844.315322,1000,17328.201191
7856.083132,1000,17339.041402
7864.564484,1000,17349.83261
7709.315864,1000,17360.493907
7733.212465,1000,17371.252056
7946.67247,1000,17385.797098
7978.285113,1000,17396.620855
7834.571417,1000,17406.360855
7870.879614,1000,17416.249695
7709.869658,1000,17426.999614
7831.319187,1000,17437.733864
7811.627419,1000,17448.448734
7787.224811,1000,17459.162944
7714.216972,1000,17469.921267
7659.691681,1000,17480.669233
7768.481062,1000,17495.095168
7852.898919,1000,17505.880755
7738.157777,1000,17516.670075
7703.615355,1000,17527.466291
7813.82134,1000,17538.302207
7446.911548,1000,17549.11435
7664.456096,1000,17559.867514
7732.091503,1000,17570.705126
7734.681211,1000,17580.96361
7856.765579,1000,17590.486879
7871.493174,1000,17604.951424
7994.491487,1000,17615.679866
7902.169301,1000,17626.433936
7915.557394,1000,17637.240253
7578.191553,1000,17648.065081
7903.260597,1000,17658.82807
7861.496116,1000,17669.561749
7917.480947,1000,17680.393885
7997.963144,1000,17691.202835
7854.720421,1000,17702.013958
7859.983595,1000,17716.441665
7946.796995,1000,17727.223316
7961.835974,1000,17737.941036
7854.217898,1000,17748.681327
7857.80531,1000,17758.403883
7783.839453,1000,17768.470563
7871.990093,1000,17779.192046
7787.130301,1000,17789.981232
8010.014937,1000,17800.697307
7862.59444,1000,17811.464189
7969.83405,1000,17825.890807
7924.512062,1000,17836.663185
7991.323158,1000,17847.434519
8093.432035,1000,17858.11624
7858.720235,1000,17868.851916
7907.998945,1000,17879.587402
7889.631787,1000,17890.329774
7971.549815,1000,17901.083397
7864.837099,1000,17911.805126
7929.805725,1000,17922.513136
7775.724027,1000,17935.345694
7790.459918,1000,17945.547122
7889.774707,1000,17956.202614
7898.699846,1000,17966.807754
7983.245725,1000,17977.528093
