#{"t_start": 1603760355.0256736, "env_id": "Humanoid-v2"}
r,l,t
657.552486,135,793.297982
305.288191,66,794.395122
401.936603,94,795.97761
402.386431,78,797.288888
463.009746,104,799.038887
426.924163,84,800.517718
444.137261,102,802.255594
408.769601,86,803.70518
362.496762,81,805.077848
501.032447,101,806.741744
461.950526,88,808.243269
280.819553,56,809.183249
286.009934,60,810.168398
469.297873,103,811.87541
441.073473,103,813.494934
338.154505,66,814.311526
691.827,135,816.438374
526.18652,105,818.260936
355.878308,69,819.412469
320.613506,68,820.551722
358.188577,72,821.77637
445.195592,84,823.173304
380.102694,75,824.472149
344.215698,67,825.595145
445.395061,96,827.228791
458.479202,90,828.747097
313.63609,60,829.739711
635.723702,130,831.948637
318.865747,61,832.992092
458.742011,91,834.528383
539.906268,100,836.524334
287.348228,55,837.674298
388.778793,73,839.160299
329.065193,64,840.53698
663.163974,130,843.230008
377.436263,82,844.592889
425.187629,89,846.074276
347.860572,72,847.27479
367.765542,82,848.628161
441.830021,96,850.208884
328.849408,65,851.326098
322.470129,62,852.436755
366.991906,70,853.646577
526.794609,113,856.278204
352.617775,67,858.090477
380.086992,73,860.017197
302.821197,62,861.578734
392.770925,75,863.421451
385.94554,75,865.192828
501.672195,108,867.45342
262.107895,57,868.390346
652.44194,135,870.667773
291.535049,70,871.82144
613.956713,119,873.82843
533.759025,107,875.623772
400.680805,77,876.896889
361.007577,76,878.159054
394.922321,74,879.392642
390.959884,90,880.917638
439.239822,85,882.431273
552.605654,109,884.460294
402.252397,76,885.738319
371.396655,83,887.124745
323.722152,74,888.373917
