verbose,N_E_traj,add_history,RL_expert_folder,N_agg_iter,N_epoch,total_opt_steps,kill_feats,pair_E_s0,run_seed,opt_seed,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,learning_rate,H_dims,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,w_ESS,reward,loss_test,loss_train,final,class_test,runtime,partial_obs,result_path,reward_std
0,40,False,my_RL_experts,5,10,800000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,20000,1.0,1.0,20000.0,387.475,0.20044158399105072,0.21487443149089813,False,0.0828000009059906,0.9054754535357158,False,results/results-CartPole-v1--exp0.csv,106.43542349706699
0,40,False,my_RL_experts,5,10,1200000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,20000,1.0,1.0,20000.0,412.5,0.1983543038368225,0.2133505642414093,False,0.0820000022649765,1.3642772833506267,False,results/results-CartPole-v1--exp0.csv,103.75475892700057
0,40,False,my_RL_experts,5,10,1600000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,20000,1.0,1.0,20000.0,418.675,0.2055994421243668,0.2189059555530548,False,0.0860000029206276,1.819564747810364,False,results/results-CartPole-v1--exp0.csv,101.10054092337984
0,40,False,my_RL_experts,5,10,2000000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,20000,1.0,1.0,20000.0,403.9,0.20971527695655826,0.22281786799430847,True,0.09179999679327012,2.122973362604777,False,results/results-CartPole-v1--exp0.csv,105.95513201350843
0,40,True,my_RL_experts,5,10,400000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,20000,1.0,1.0,20000.0,364.05,0.2654666602611542,0.2751366198062897,False,0.11400000005960464,0.4479905883471171,False,results/results-CartPole-v1--exp0.csv,85.06966263010568
0,40,True,my_RL_experts,5,10,800000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,20000,1.0,1.0,20000.0,376.975,0.2690556049346924,0.2742580771446228,False,0.11320000141859055,0.9023755669593811,False,results/results-CartPole-v1--exp0.csv,86.3216332966424
0,40,True,my_RL_experts,5,10,1200000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,20000,1.0,1.0,20000.0,394.825,0.2560890018939972,0.26670345664024353,False,0.10899999737739564,1.3650474786758422,False,results/results-CartPole-v1--exp0.csv,92.15418804916031
0,40,True,my_RL_experts,5,10,1600000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,20000,1.0,1.0,20000.0,377.9,0.2526850700378418,0.2627781629562378,False,0.10939999669790268,1.8309581319491068,False,results/results-CartPole-v1--exp0.csv,94.43828672736498
0,40,True,my_RL_experts,5,10,2000000,[1],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,20000,1.0,1.0,20000.0,362.7,0.2538274824619293,0.2610335648059845,True,0.10840000212192537,2.132570842901865,False,results/results-CartPole-v1--exp0.csv,87.84992885597575
0,40,False,my_RL_experts,5,10,400000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,20000,1.0,1.0,20000.0,127.65,0.6110040545463562,0.6277896761894226,False,0.3328000009059906,0.32130982478459674,False,results/results-CartPole-v1--exp0.csv,9.33153256437548
0,40,False,my_RL_experts,5,10,800000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,20000,1.0,1.0,20000.0,100.525,0.6141622066497803,0.6297217607498169,False,0.329800009727478,0.6109584887822469,False,results/results-CartPole-v1--exp0.csv,3.885791425179689
0,40,False,my_RL_experts,5,10,1200000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,20000,1.0,1.0,20000.0,114.925,0.6089504957199097,0.6276652216911316,False,0.3192000091075897,0.9270881613095602,False,results/results-CartPole-v1--exp0.csv,19.87257846883489
0,40,False,my_RL_experts,5,10,1600000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,20000,1.0,1.0,20000.0,119.975,0.6088821887969971,0.6282906532287598,False,0.321399986743927,1.2462754726409913,False,results/results-CartPole-v1--exp0.csv,23.038541077941552
0,40,False,my_RL_experts,5,10,2000000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,20000,1.0,1.0,20000.0,126.8,0.6078938245773315,0.6282778978347778,True,0.3222000002861023,1.5209388136863708,False,results/results-CartPole-v1--exp0.csv,22.216210297888345
0,40,True,my_RL_experts,5,10,400000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,20000,1.0,1.0,20000.0,180.825,0.32831141352653503,0.3496248424053192,False,0.13179999589920044,0.3542391459147136,False,results/results-CartPole-v1--exp0.csv,48.4736461904817
0,40,True,my_RL_experts,5,10,800000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,20000,1.0,1.0,20000.0,205.85,0.3306036591529846,0.34843379259109497,False,0.13500000536441806,0.7087897658348083,False,results/results-CartPole-v1--exp0.csv,46.7929214732314
0,40,True,my_RL_experts,5,10,1200000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,20000,1.0,1.0,20000.0,325.575,0.32384321093559265,0.3376897573471069,False,0.12919999659061432,1.1408023556073508,False,results/results-CartPole-v1--exp0.csv,146.0047751787591
0,40,True,my_RL_experts,5,10,1600000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,20000,1.0,1.0,20000.0,375.875,0.3210318982601166,0.3329238295555115,False,0.1273999959230423,1.5925713181495669,False,results/results-CartPole-v1--exp0.csv,127.7998801838249
0,40,True,my_RL_experts,5,10,2000000,[3],False,4.0,4.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,20000,1.0,1.0,20000.0,335.8,0.3195090293884277,0.3309418857097626,True,0.12880000472068787,1.8898883223533631,False,results/results-CartPole-v1--exp0.csv,136.54874587487063
0,1,False,my_RL_experts,5,10,400000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,389.0,2.1334471702575684,0.14810043573379514,False,0.11219999939203262,0.2477143883705139,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,800000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,353.0,1.626751184463501,0.13630230724811554,False,0.12800000607967374,0.4815783381462097,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1200000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,352.0,1.6331835985183716,0.1021525412797928,False,0.16120000183582306,0.7281711578369141,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1600000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,324.0,4.653115749359131,0.07756253331899643,False,0.16619999706745148,0.9770535270373026,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,2000000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,344.1,5.894970893859862,0.11981885880231855,True,0.155799999833107,1.2599326411883036,False,results/results-CartPole-v1--exp0.csv,77.65751734378328
0,1,True,my_RL_experts,5,10,400000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,258.0,1.9348562955856323,0.09982841461896896,False,0.13459999859333038,0.2452923695246379,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,800000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,454.0,3.25927734375,0.10817748308181764,False,0.1404000073671341,0.4963987429936727,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1200000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,461.0,5.303447723388672,0.07860501110553741,False,0.15240000188350675,0.7434359153111776,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1600000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,486.0,7.473116397857666,0.1006108969449997,False,0.14740000665187836,0.9783491611480712,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,2000000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,450.4,6.449783802032473,0.3655605614185333,True,0.1462000012397766,1.2704294006029764,False,results/results-CartPole-v1--exp0.csv,93.05073884714727
0,1,False,my_RL_experts,5,10,400000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,151.0,9.168951988220217,0.18676428496837616,False,0.34779998660087585,0.24464858770370485,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,800000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,156.0,15.554062843322756,0.10569433867931366,False,0.3625999987125397,0.4921673019727072,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1200000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,154.0,19.293102264404297,0.09633483737707138,False,0.3587999939918518,0.7391675750414529,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1600000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,170.0,20.83199119567871,0.10381685942411424,False,0.356799989938736,0.9871348222096759,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,2000000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,192.3,20.78582191467285,0.09630165249109268,True,0.35199999809265137,1.2518341223398843,False,results/results-CartPole-v1--exp0.csv,28.067953256338445
0,1,True,my_RL_experts,5,10,400000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,105.0,7.648641586303711,0.12433277070522307,False,0.3314000070095062,0.24277013937632244,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,800000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,105.0,12.250127792358398,0.09873295575380324,False,0.3565999865531921,0.4903450012207031,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1200000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,96.0,17.11806869506836,0.10482247918844224,False,0.36000001430511475,0.7370455463727316,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1600000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,91.0,20.24901390075684,0.11166977137327194,False,0.3623999953269959,0.9801407217979432,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,2000000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,102.6,18.299169540405273,0.05696764960885047,True,0.350600004196167,1.2356172680854798,False,results/results-CartPole-v1--exp0.csv,11.86760295931744
0,4,False,my_RL_experts,5,10,400000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,446.75,0.223160207271576,0.1801004707813263,False,0.07479999959468843,0.2636502424875895,False,results/results-CartPole-v1--exp0.csv,15.449514555480375
0,4,False,my_RL_experts,5,10,800000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,478.0,0.2259451150894165,0.16319476068019867,False,0.0697999969124794,0.5335531115531922,False,results/results-CartPole-v1--exp0.csv,38.1051177665153
0,4,False,my_RL_experts,5,10,1200000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,428.5,0.2364880591630936,0.16164134442806244,False,0.07100000232458115,0.8013002991676329,False,results/results-CartPole-v1--exp0.csv,123.84163274117472
0,4,False,my_RL_experts,5,10,1600000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,443.75,0.24028320610523224,0.15853767096996307,False,0.07020000368356705,1.0687134345372518,False,results/results-CartPole-v1--exp0.csv,97.42785792574936
0,4,False,my_RL_experts,5,10,2000000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,490.7,0.2380775809288025,0.157414972782135,True,0.06960000097751617,1.3709449410438537,False,results/results-CartPole-v1--exp0.csv,27.9
0,4,True,my_RL_experts,5,10,400000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,2000,1.0,1.0,2000.0,336.75,0.26839926838874817,0.16310079395771027,False,0.08839999884366989,0.26339709758758545,False,results/results-CartPole-v1--exp0.csv,116.31718488684292
0,4,True,my_RL_experts,5,10,800000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,2000,1.0,1.0,2000.0,393.0,0.2911091148853302,0.13970275223255155,False,0.08340000361204147,0.5306854486465454,False,results/results-CartPole-v1--exp0.csv,19.8620240660412
0,4,True,my_RL_experts,5,10,1200000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,2000,1.0,1.0,2000.0,366.25,0.27096426486968994,0.1441057026386261,False,0.07980000227689743,0.793554162979126,False,results/results-CartPole-v1--exp0.csv,95.39490290366672
0,4,True,my_RL_experts,5,10,1600000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,2000,1.0,1.0,2000.0,295.75,0.28497222065925604,0.14966122806072235,False,0.0843999981880188,1.0599524497985842,False,results/results-CartPole-v1--exp0.csv,120.97391247702951
0,4,True,my_RL_experts,5,10,2000000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,2000,1.0,1.0,2000.0,405.4,0.3115341663360596,0.13530895113945007,True,0.08500000089406967,1.3528875231742858,False,results/results-CartPole-v1--exp0.csv,126.90169423612907
0,4,False,my_RL_experts,5,10,400000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,2000,1.0,1.0,2000.0,150.25,0.6820119023323059,0.4649839997291565,False,0.3318000137805939,0.2518933216730754,False,results/results-CartPole-v1--exp0.csv,8.407585860400118
0,4,False,my_RL_experts,5,10,800000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,2000,1.0,1.0,2000.0,149.25,0.7208521962165833,0.4503973722457886,False,0.3208000063896179,0.5009463032086691,False,results/results-CartPole-v1--exp0.csv,10.825317547305485
0,4,False,my_RL_experts,5,10,1200000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,2000,1.0,1.0,2000.0,153.25,0.7338941693305969,0.4467987716197968,False,0.3188000023365021,0.751070233186086,False,results/results-CartPole-v1--exp0.csv,9.36416040016402
0,4,False,my_RL_experts,5,10,1600000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,2000,1.0,1.0,2000.0,153.25,0.7382330894470215,0.4438738524913788,False,0.3158000111579895,1.0078297217686971,False,results/results-CartPole-v1--exp0.csv,9.98436277385793
0,4,False,my_RL_experts,5,10,2000000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,2000,1.0,1.0,2000.0,154.3,0.7492837309837341,0.4427682459354401,True,0.31679999828338623,1.2722622474034628,False,results/results-CartPole-v1--exp0.csv,11.081967334368024
0,4,True,my_RL_experts,5,10,400000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,2000,1.0,1.0,2000.0,209.25,0.3898607194423676,0.3154793679714203,False,0.11640000343322755,0.2569010376930237,False,results/results-CartPole-v1--exp0.csv,168.2310539109828
0,4,True,my_RL_experts,5,10,800000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,2000,1.0,1.0,2000.0,134.75,0.4663629829883576,0.30359411239624023,False,0.1265999972820282,0.5086037357648213,False,results/results-CartPole-v1--exp0.csv,9.12071817347735
0,4,True,my_RL_experts,5,10,1200000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,2000,1.0,1.0,2000.0,134.5,0.5094842314720154,0.3129332363605499,False,0.12800000607967374,0.7608549237251282,False,results/results-CartPole-v1--exp0.csv,20.168044030098702
0,4,True,my_RL_experts,5,10,1600000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,2000,1.0,1.0,2000.0,137.5,0.492725282907486,0.3217860162258148,False,0.13040000200271604,1.0109409729639691,False,results/results-CartPole-v1--exp0.csv,29.13331426391443
0,4,True,my_RL_experts,5,10,2000000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,2000,1.0,1.0,2000.0,128.0,0.4926324188709259,0.31698131561279297,True,0.13199999928474426,1.2708335121472676,False,results/results-CartPole-v1--exp0.csv,15.231546211727816
0,10,False,my_RL_experts,5,10,400000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,5000,1.0,1.0,5000.0,245.4,0.21092437207698825,0.20636606216430664,False,0.07940000295639038,0.2776610016822815,False,results/results-CartPole-v1--exp0.csv,21.708063018150654
0,10,False,my_RL_experts,5,10,800000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,5000,1.0,1.0,5000.0,380.0,0.20378459990024567,0.19869937002658844,False,0.07620000094175339,0.5711398363113404,False,results/results-CartPole-v1--exp0.csv,119.9916663772947
0,10,False,my_RL_experts,5,10,1200000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,5000,1.0,1.0,5000.0,359.4,0.20406457781791687,0.1985572129487992,False,0.07680000364780426,0.8589257756868999,False,results/results-CartPole-v1--exp0.csv,117.99847456641123
0,10,False,my_RL_experts,5,10,1600000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,5000,1.0,1.0,5000.0,404.1,0.20223604142665866,0.19745507836341847,False,0.07500000298023224,1.1533234039942424,False,results/results-CartPole-v1--exp0.csv,113.33618133676464
0,10,False,my_RL_experts,5,10,2000000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,5000,1.0,1.0,5000.0,387.7,0.2017579823732376,0.19659508764743805,True,0.07419999688863754,1.4482020735740662,False,results/results-CartPole-v1--exp0.csv,102.2526772265646
0,10,True,my_RL_experts,5,10,400000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,5000,1.0,1.0,5000.0,247.7,0.1898233145475388,0.1889465153217316,False,0.07739999890327454,0.2807006398836772,False,results/results-CartPole-v1--exp0.csv,68.41206034026456
0,10,True,my_RL_experts,5,10,800000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,5000,1.0,1.0,5000.0,267.6,0.1745738387107849,0.1772882044315338,False,0.0714000016450882,0.5660828272501628,False,results/results-CartPole-v1--exp0.csv,47.61974380443474
0,10,True,my_RL_experts,5,10,1200000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,5000,1.0,1.0,5000.0,235.6,0.16943232715129852,0.16990917921066284,False,0.06780000030994415,0.8415452400843303,False,results/results-CartPole-v1--exp0.csv,87.45879029577301
0,10,True,my_RL_experts,5,10,1600000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,5000,1.0,1.0,5000.0,275.8,0.16143901646137238,0.16331584751605988,False,0.06620000302791595,1.1228911638259889,False,results/results-CartPole-v1--exp0.csv,66.23413017470675
0,10,True,my_RL_experts,5,10,2000000,[1],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,5000,1.0,1.0,5000.0,303.0,0.1597689688205719,0.16226135194301605,True,0.06859999895095825,1.4040269613265992,False,results/results-CartPole-v1--exp0.csv,70.95773389842715
0,10,False,my_RL_experts,5,10,400000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,5000,1.0,1.0,5000.0,130.1,0.6102855205535889,0.6232376098632812,False,0.34060001373291016,0.2618516206741333,False,results/results-CartPole-v1--exp0.csv,48.1257727210691
0,10,False,my_RL_experts,5,10,800000,[3],False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,5000,1.0,1.0,5000.0,278.9,0.6118854284286499,0.60650235414505,False,0.3522000014781952,0.5443848609924317,False,results/results-CartPole-v1--exp0.csv,37.54317514542424
