verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,result_path,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime
0,1200000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,412,1.0,1.0,False,412.0,-103.25,8.842369591913695,0.01771183684468269,0.014399866573512552,0.002884615445509553,0.806050964196523
0,1600000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,412,1.0,1.0,False,412.0,-103.5,8.411301920630361,0.015114343725144863,0.013055561110377312,0.002884615445509553,1.0651321093241373
0,2000000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,412,1.0,1.0,True,412.0,-104.2,7.4806416837060175,0.014537077397108078,0.011270401999354362,0.003846153849735856,1.3479630589485168
0,400000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,412,1.0,1.0,False,412.0,-103.5,8.411301920630361,0.047964289784431464,0.017397575080394745,0.003846153849735856,0.2743529756863912
0,800000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,412,1.0,1.0,False,412.0,-103.5,8.411301920630361,0.11260505765676496,0.009521415457129478,0.010576923377811907,0.5529845555623373
0,1200000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,412,1.0,1.0,False,412.0,-108.5,1.6583123951777,0.25169238448143005,0.12989674508571625,0.023076923564076424,0.831323750813802
0,1600000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,412,1.0,1.0,False,412.0,-103.5,8.411301920630361,0.14357136189937592,0.013049241155385971,0.009615384973585606,1.1051258206367494
0,2000000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,412,1.0,1.0,True,412.0,-104.2,7.4806416837060175,0.14319105446338656,0.005992100108414888,0.002884615445509553,1.3895490328470863
0,400000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-120.25,4.264680527307995,0.21621842682361608,0.207509383559227,0.07596153765916824,0.27707127332687376
0,800000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-122.0,5.196152422706632,0.21200470626354206,0.20555169880390167,0.07980769127607346,0.5498728672663371
0,1200000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-120.75,4.763139720814412,0.21053962409496307,0.20280000567436213,0.07980769127607346,0.8199780782063802
0,1600000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-122.0,5.196152422706632,0.21088539063930511,0.2039628773927689,0.08076923340559006,1.0958401997884115
0,2000000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,412,1.0,1.0,True,412.0,-121.7,4.733920151417848,0.20667590200901031,0.19919279217720032,0.07980769127607346,1.3817771355311077
0,400000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.12195762991905212,0.09675904363393784,0.02884615398943424,0.2808260639508565
0,800000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.12497884035110475,0.08747641742229463,0.02500000037252903,0.5530548135439555
0,1200000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.1536392867565155,0.08380509912967682,0.023076923564076424,0.8239227255185445
0,1600000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.20173420011997226,0.08126384764909744,0.023076923564076424,1.1024494369824729
0,2000000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,412,1.0,1.0,True,412.0,-200.0,0.0,0.2737507224082947,0.08137179166078568,0.02884615398943424,1.4026415506998695
0,400000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.575149655342102,0.5726136565208435,0.3048076927661896,0.2686594088872274
0,800000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.5733255743980408,0.5714660286903381,0.3067307770252228,0.5383003711700439
0,1200000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.5703628659248352,0.5664069056510925,0.3134615421295166,0.8178356448809306
0,1600000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.5661614537239075,0.5631868839263916,0.3028846085071564,1.0812575419743855
0,2000000,10,4,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,412,1.0,1.0,True,412.0,-200.0,0.0,0.5649511218070984,0.559033215045929,0.30000001192092896,1.3690744876861571
0,400000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.1158868744969368,0.0922033041715622,0.02884615398943424,0.2762821793556213
0,800000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.11696784943342207,0.08002682775259018,0.02884615398943424,0.5592315991719564
0,1200000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.11445067077875135,0.079977847635746,0.02884615398943424,0.838078236579895
0,1600000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,412,1.0,1.0,False,412.0,-200.0,0.0,0.11581257730722427,0.07852017879486084,0.02884615398943424,1.1227981646855671
0,2000000,10,4,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,412,1.0,1.0,True,412.0,-200.0,0.0,0.12599767744541168,0.07906635850667952,0.02884615398943424,1.4229954600334167
0,400000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-108.5,1.688194301613413,0.0533023327589035,0.06790223717689514,0.021153846755623814,0.2824766516685486
0,800000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-103.7,8.402975663418287,0.054406724870204926,0.05277911201119423,0.029807692393660545,0.5673967917760213
0,1200000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-104.7,7.925276020429826,0.04105746001005173,0.04081064462661743,0.022115385159850117,0.8441904147466024
0,1600000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-104.7,7.836453279386027,0.026465948671102524,0.027425475418567657,0.006730769295245409,1.127112340927124
0,2000000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,1043,1.0,1.0,True,1042.9999999999998,-103.2,8.096912991998865,0.050538629293441766,0.04937606677412987,0.025961538776755333,1.4066532254219055
0,400000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-108.8,11.591376104673678,0.03339867293834686,0.04106706380844116,0.012500000186264515,0.28107755184173583
0,800000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-103.5,8.212794895770866,0.039984825998544686,0.036726836115121834,0.018269231542944908,0.5687433004379272
0,1200000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-104.8,7.807688518377254,0.024397945031523705,0.030747933313250538,0.009615384973585606,0.8508876085281372
0,1600000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-104.5,7.710382610480496,0.02206396870315075,0.019460257142782208,0.004807692486792803,1.142923641204834
0,2000000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,1043,1.0,1.0,True,1042.9999999999998,-104.7,7.950471684120383,0.02591921947896481,0.022492405027151108,0.008653846569359303,1.4311314741770431
0,400000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-120.2,4.686149805543993,0.21771687269210813,0.23172856867313385,0.07788461446762085,0.26881605784098306
0,800000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-120.4,4.476605857119878,0.214757040143013,0.2299306988716125,0.07403846085071564,0.5523552576700846
0,1200000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-121.7,4.733920151417848,0.21274390816688526,0.22882261872291565,0.07980769127607346,0.8347642580668132
0,1600000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-120.4,4.476605857119878,0.2167724072933197,0.2298755049705505,0.07692307978868483,1.1121602018674217
0,2000000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,1043,1.0,1.0,True,1042.9999999999998,-121.6,4.673328578219168,0.2112860232591629,0.2281664460897445,0.07980769127607346,1.4031187772750855
0,400000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.11380232870578764,0.12697456777095795,0.02884615398943424,0.3016646107037862
0,800000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.10445170849561693,0.11800989508628845,0.02884615398943424,0.5991297801335652
0,1200000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.10140763968229294,0.11498789489269255,0.02884615398943424,0.8953734993934631
0,1600000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.09758063405752182,0.1113973706960678,0.02884615398943424,1.1961951692899069
0,2000000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO0,MountainCar-v0,1043,1.0,1.0,True,1042.9999999999998,-200.0,0.0,0.0998816415667534,0.1118362620472908,0.02884615398943424,1.4920118490854901
0,400000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.5797218680381775,0.595436155796051,0.3096153736114502,0.2949537913004557
0,800000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.5763999819755554,0.5918099880218506,0.3105769157409668,0.5880424380302429
0,1200000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.577326238155365,0.5870482325553894,0.29903846979141235,0.8845883170763652
0,1600000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.5804784893989563,0.5882322788238525,0.3028846085071564,1.1860868811607357
0,2000000,10,10,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO1,MountainCar-v0,1043,1.0,1.0,True,1042.9999999999998,-200.0,0.0,0.5804820060729979,0.5951001644134521,0.3096153736114502,1.4798219958941141
0,400000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.0951644480228424,0.10552231222391127,0.02884615398943424,0.3024863878885905
0,800000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.0942065566778183,0.10382816195487976,0.02884615398943424,0.5888042449951172
0,1200000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.09044170379638672,0.10066262632608414,0.02884615398943424,0.8792258620262146
0,1600000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.09105920046567917,0.10048991441726683,0.02884615398943424,1.1748731891314188
0,2000000,10,10,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[1],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H-PO1,MountainCar-v0,1043,1.0,1.0,True,1042.9999999999998,-200.0,0.0,0.09157035499811172,0.0999557226896286,0.02884615398943424,1.4644873380661008
0,400000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,4117,1.0,1.0,False,4117.0,-107.175,4.241977722713782,0.04720718413591385,0.056807458400726325,0.0173076931387186,0.3206842978795369
0,800000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,4117,1.0,1.0,False,4117.0,-105.35,6.1382000619073995,0.03419545292854309,0.043801240622997284,0.009615384973585606,0.6293223142623902
0,1200000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,4117,1.0,1.0,False,4117.0,-103.475,8.520526685598725,0.030246529728174213,0.04206272959709168,0.009615384973585606,0.9497795780499776
0,1600000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,4117,1.0,1.0,False,4117.0,-100.475,9.823409540480332,0.04847225174307823,0.06421758234500885,0.0173076931387186,1.2694365660349527
0,2000000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,MountainCar-v0,4117,1.0,1.0,True,4117.0,-104.7,7.836453279386027,0.045330934226512916,0.04885904863476753,0.022115385159850117,1.5501502275466919
0,400000,10,40,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,4117,1.0,1.0,False,4117.0,-100.675,10.152308850699924,0.04076237976551056,0.0507802739739418,0.016346154734492302,0.3215477744738261
0,800000,10,40,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,4117,1.0,1.0,False,4117.0,-103.025,12.454893616566943,0.027132125571370125,0.040202248841524124,0.011538461782038212,0.6406023502349854
0,1200000,10,40,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,4117,1.0,1.0,False,4117.0,-102.475,13.52402954004464,0.03638473525643349,0.049817122519016266,0.011538461782038212,0.9691385229428612
0,1600000,10,40,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,4117,1.0,1.0,False,4117.0,-100.925,9.85998859025709,0.025498991832137108,0.0362747423350811,0.006730769295245409,1.3163026730219525
0,2000000,10,40,True,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,,False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,MountainCar-v0,4117,1.0,1.0,True,4117.0,-115.7,9.370699013414098,0.0327354371547699,0.045608241111040115,0.013461538590490818,1.636788841088613
0,400000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,4117,1.0,1.0,False,4117.0,-127.5,17.52141546793523,0.2153416872024536,0.2277652621269226,0.07980769127607346,0.3912175456682841
0,800000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,4117,1.0,1.0,False,4117.0,-120.025,3.863207863938983,0.2166874259710312,0.22811493277549744,0.07692307978868483,0.7906445066134135
0,1200000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,4117,1.0,1.0,False,4117.0,-121.025,4.384560981443866,0.21561558544635773,0.22379246354103088,0.07884615659713745,1.1816432317097982
0,1600000,10,40,False,0.03,False,5,,1,False,my_RL_experts,False,results/results-MountainCar-v0--exp0.csv,[0],False,True,linear,poly 2,[64],10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC-PO0,MountainCar-v0,4117,1.0,1.0,False,4117.0,-121.7,4.786439177509728,0.21576045453548431,0.22321717441082,0.07788461446762085,1.5651408076286315
