verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,H_dims,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime
4,800000,10,100,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,5000,1.0,1.0,False,5000.0,-5.353067729560065,1.8474229644361089,0.0019343945896252988,0.00090771506074816,0.0019343945896252988,1.0971099376678466
4,1200000,10,100,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,5000,1.0,1.0,False,5000.0,-5.151678315373509,1.894300877902633,0.002008636482059956,0.000722546479664743,0.002008636482059956,1.6494709491729735
4,1600000,10,100,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,5000,1.0,1.0,False,5000.0,-4.946851349114072,1.84267479775009,0.0018493547104299066,0.0005601297016255559,0.0018493547104299066,2.195212129751841
4,2000000,10,100,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,5000,1.0,1.0,True,5000.0,-5.5035627286254485,2.8020931091694377,0.0016265587182715535,0.0004511915612965822,0.0016265587182715535,2.6594579895337422
4,400000,10,100,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,5000,1.0,1.0,False,5000.0,-6.653579746155624,2.629738583491154,0.0017609650967642665,0.0013041021302342415,0.0017609650967642665,0.5491710702578226
4,800000,10,100,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,5000,1.0,1.0,False,5000.0,-5.822137957149312,1.97954891206852,0.0012354152277112007,0.0007585591520182787,0.0012354152277112007,1.104779334863027
4,1200000,10,100,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,5000,1.0,1.0,False,5000.0,-5.42138026096954,1.8720960423050224,0.00096755288541317,0.0004967093118466437,0.00096755288541317,1.6654846151669818
4,1600000,10,100,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,5000,1.0,1.0,False,5000.0,-5.4557305433580545,1.875054298144464,0.0008745419909246268,0.000382123194867745,0.0008745419909246268,2.2187452117602042
4,2000000,10,100,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,5000,1.0,1.0,True,5000.0,-5.532598220696826,2.454188829776624,0.0008198405266739428,0.0003489048685878515,0.0008198405266739428,2.6937768061955767
0,500000,5,100,False,0.01,False,1,,0,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Reacher-v2,5000,1.0,1.0,True,5000.0,-41.16849797815736,3.9120768934863865,0.650443971157074,0.676655650138855,0.7023462653160095,0.0020759145418802897
