N_E_traj,verbose,total_opt_steps,kill_feats,add_history,RL_expert_folder,FORWARD,opt_seed,run_seed,learning_rate_BC,learning_rate,density_ratio_feature_map,density_ratio_alpha,results_path,N_ALICE_traj,N_agg_iter,N_epoch,adversary_feature_map,entropy_coeff,H_dims,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,loss_function,alg,env_id,N_E_samp,entropy,num_switched,epoch_losses,best_epoch_ind,mean_abs_logit,min_abs_logit,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,JS_div
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.09060961008071901,5.0,"[0.1512212877329148, 0.15301074, 0.14588252, 0.14411269, 0.14146972]",4.0,1.6596394777297974,0.013940602540969849,1.0,0.06427410547503278,False,92,1,95.03109742486001,91.26,2.798642528083928,0.20389240980148315,0.1422203928232193,0.07999999821186066,23.28004046678543,2.1994499359115647
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.11124945431947708,6.0,"[0.08739484538800796, 0.08785949, 0.08491869, 0.08503518, 0.08319347]",4.0,1.563321590423584,0.020794063806533813,1.0,0.0004160943363437058,False,93,1,56.543499302404186,91.9,3.207802986469088,0.3662443459033966,0.08349774032831192,0.14000000059604645,23.532941921552023,2.1798693422845243
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.09734689444303513,1.0,"[0.07066818778833295, 0.07176712, 0.07091351, 0.06894949, 0.067936175]",4.0,1.7625411748886108,0.028014957904815674,1.0,0.002390389004294177,False,94,1,56.72570841797052,92.5,3.6124783736376886,0.2189546823501587,0.06776242703199388,0.10000000149011612,23.844078028202052,2.2306837348178443
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.12679222226142886,3.0,"[0.10445821798162491, 0.1084904, 0.105362065, 0.103300005, 0.10363065]",3.0,1.4652535915374756,0.0270424485206604,1.0,5.555175129882991e-06,False,95,1,63.839935207204725,93.08,4.024127234569007,0.15238437056541446,0.10349223017692566,0.07999999821186066,24.104899497826896,2.1686252993673216
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.07795978337526321,15.0,"[0.05632678115366843, 0.056406174, 0.05302011, 0.049104057, 0.046563756]",4.0,1.8427063226699831,0.003210693597793579,1.0,0.002316742657738382,False,96,1,61.59973288150322,93.66,4.452459994205451,0.25162041187286377,0.046446543186903,0.119999997317791,24.368046589692437,2.193467107257109
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.10426487773656844,4.0,"[0.08447106459923699, 0.08500927, 0.084483385, 0.083590515, 0.08334767]",4.0,1.6947571039199831,0.026580899953842163,1.0,3.8818989227521315e-06,False,97,1,63.66433295943944,94.2,4.866210024238575,0.16263744235038755,0.08327502012252808,0.10000000149011612,24.69997557401657,1.9882847961838663
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.0692315474152565,1.0,"[0.11908274277295278, 0.11439993, 0.11407613, 0.111088164, 0.11034502]",4.0,1.9861249923706052,0.04891645908355713,1.0,0.08621137759382867,False,98,1,94.65367811433306,94.68,5.251437898328419,0.2481695562601089,0.11062008142471312,0.14000000059604645,25.006773583094283,1.9443174056736476
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.10589171200990677,12.0,"[0.07566532535844113, 0.069649644, 0.06987813, 0.06694767, 0.065865874]",4.0,1.7887868881225586,0.08860209584236145,1.0,3.3174214933244144e-08,False,99,1,57.25190549768675,95.14,5.639184338182251,0.2177634090185165,0.06567413359880447,0.10000000149011612,25.313320787747703,1.953225180735276
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08601773530244827,3.0,"[0.07544546129895764, 0.073332675, 0.074460685, 0.07312531, 0.07257088]",4.0,1.9578491449356081,0.033238232135772705,1.0,0.002554538540037984,False,100,1,67.64905417535746,95.6,6.043177971895251,0.2801826596260071,0.07257269322872162,0.119999997317791,25.58619357347489,1.9884740415403992
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.10020143538713457,17.0,"[0.07636956102494379, 0.08008439, 0.07743238, 0.07473447, 0.073939055]",4.0,1.804492235183716,0.006371110677719115,1.0,0.0001978255625838651,False,101,1,65.061448901782,96.04,6.4434773220676425,0.30504804849624634,0.07422628998756409,0.119999997317791,25.871606878439582,2.0818807725135366
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.062047239392995834,2.0,"[0.044908735054259526, 0.04436277, 0.041996762, 0.041388493, 0.04092897]",4.0,2.0924112796783447,0.025789350271224976,1.0,0.002930636186749116,False,102,1,63.15166513708292,96.48,6.8563547166114445,0.139036163687706,0.04095035418868065,0.059999998658895486,26.190927680333452,1.940873267076196
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.09319084882736206,14.0,"[0.08828856154136805, 0.086291075, 0.081002414, 0.080270804, 0.0791693]",4.0,1.881440281867981,0.004552215337753296,1.0,9.570218482171072e-05,False,103,1,70.42824633735951,96.9,7.261542535852832,0.24444149434566495,0.07912208884954453,0.14000000059604645,26.47172318299611,1.9341543683433395
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.033425930887460716,0.0,"[0.021901999188718827, 0.021780545, 0.020233236, 0.019530889, 0.01895841]",4.0,2.6909267902374268,0.4013077914714813,1.0,8.367004947724635e-09,False,104,1,58.927088740099315,97.28,7.639476421849864,0.3809880912303925,0.018916003406047818,0.119999997317791,26.788872683048247,1.7273928504770937
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08011133968830109,9.0,"[0.028791136170297583, 0.026007889, 0.023737084, 0.023517385, 0.022897601]",4.0,2.1221725940704346,0.06691402196884155,1.0,0.00011961746352033694,False,105,1,42.05984040903686,97.66,8.028972537006213,0.1129140406847,0.02281836234033108,0.019999999552965164,27.130554298559822,1.8148939978283425
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.06146221607923508,2.0,"[0.04484599774222246, 0.04357684, 0.043018583, 0.042567052, 0.042265125]",4.0,2.2723424434661865,0.02696859836578369,1.0,5.846428554000055e-05,False,106,1,46.278798088668644,98.04,8.428428085948173,0.10181080549955368,0.042208895087242126,0.03999999910593033,27.42945785919825,1.7927987865378507
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.09388568997383118,10.0,"[0.07465218393246463, 0.073184706, 0.06886628, 0.06723239, 0.066346124]",4.0,1.9953347444534304,0.09076479077339172,1.0,0.00022061404831558008,False,107,1,52.29716863556171,98.38,8.795203238129293,0.2801116704940796,0.0660378634929657,0.07999999821186066,27.737827320893608,1.86079977983763
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08419960737228394,1.0,"[0.05537586093674008, 0.054052852, 0.054072812, 0.05208025, 0.05169685]",4.0,1.9527758359909055,0.0016755163669586182,1.0,5.976497951421239e-14,False,108,1,39.01631935233581,98.7,9.150409826887538,0.20827551186084747,0.051692500710487366,0.059999998658895486,28.029614738623298,1.5677007764191755
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08584523946046829,2.0,"[0.0625771300858355, 0.062968776, 0.061819617, 0.06139202, 0.06136384]",4.0,1.944580674171448,0.002304583787918091,1.0,0.0007303333666691952,False,109,1,63.148539430013244,99.02,9.515229897380305,0.2507127821445465,0.061247974634170525,0.14000000059604645,28.337321690718326,1.516801931150796
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.0716697946190834,0.0,"[0.033896850220905356, 0.03429551, 0.033444375, 0.033316556, 0.03293848]",4.0,2.0840482711791988,0.07916423678398132,1.0,1.6924180986281398e-05,False,110,1,42.1536965549809,99.34,9.88859949638977,0.3479719161987305,0.032903656363487244,0.119999997317791,28.60351992050807,1.5983623528552116
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.05831803008913994,10.0,"[0.015361505294455534, 0.0155749405, 0.014464457, 0.01442873, 0.014234858]",4.0,2.5255367755889893,0.030336588621139526,1.0,5.006713490365533e-05,False,111,1,48.077489757498505,99.66,10.269586164982504,0.2591034770011902,0.014119783416390419,0.10000000149011612,28.89481959342957,1.8008292849551788
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04923608899116516,0.0,"[0.01834597041313235, 0.018531973, 0.017871303, 0.017127207, 0.016838213]",4.0,2.4028005599975586,0.015219330787658691,1.0,1.7904545157185189e-10,False,112,1,52.41290740453554,99.86,10.514770563355153,0.3731313645839691,0.016828535124659542,0.1599999964237213,29.234724529584252,1.885515812944153
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.05540147796273232,0.0,"[0.04125257143458071, 0.04103391, 0.039667662, 0.03859495, 0.038656913]",3.0,2.371016025543213,0.13624536991119385,1.0,1.3050607310344513e-07,False,113,1,56.450525012536936,100.06,10.769233956043486,0.21733857691287994,0.03877328336238861,0.10000000149011612,29.611357335249586,1.9616507416057096
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.06362859159708023,4.0,"[0.03308887842255462, 0.032137644, 0.03177423, 0.031766716, 0.031585705]",4.0,2.259621381759644,0.02412104606628418,1.0,2.7560139861326123e-11,False,114,1,43.95777473726923,100.26,11.032334295152593,0.2839290797710419,0.03160388767719269,0.14000000059604645,29.898125676314034,1.8882901032044528
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04523200914263725,2.0,"[0.03574428168345548, 0.036404375, 0.03501706, 0.034801487, 0.034627642]",4.0,2.6778953075408936,0.06617966294288635,1.0,0.008450607883586404,False,115,1,63.166799356265656,100.46,11.30346849422778,0.2315749973058701,0.034657228738069534,0.119999997317791,30.287612811724344,2.0454202463384092
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.10632237792015076,2.0,"[0.0559137136660576, 0.052734822, 0.052879583, 0.05258672, 0.05210418]",4.0,1.561767578125,0.05252748727798462,1.0,6.261292252444657e-10,False,116,1,41.26414572554586,100.66,11.582072353426224,0.2575342059135437,0.05206838995218277,0.14000000059604645,30.718028811613717,1.9483912079308277
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.03169398009777069,1.0,"[0.010937299840589965, 0.009482818, 0.009277159, 0.009112302, 0.008948204]",4.0,2.9393954277038574,0.3604279756546021,1.0,7.24976862566884e-11,False,117,1,53.34804298092188,100.84,11.839527017579716,0.15118408203125,0.008920417167246342,0.03999999910593033,31.132219111919408,2.1230895194956547
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08700141310691832,6.0,"[0.07115018561503106, 0.069618, 0.06814232, 0.06707945, 0.06615446]",4.0,1.7589199542999268,0.08063465356826782,1.0,2.8768253599081164e-20,False,118,1,54.615047256606616,100.98,12.045729533739333,0.362860232591629,0.06603676080703735,0.18000000715255735,31.54192500511805,2.0852546235969487
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04547799751162529,0.0,"[0.016158712816812724, 0.015548441, 0.015641052, 0.015246524, 0.015542016]",3.0,2.452423334121704,0.09993654489517212,1.0,7.383006880282757e-08,False,119,1,50.38159160046347,101.1,12.228245990329112,0.11012768000364304,0.015590375289320947,0.03999999910593033,31.99698830445607,2.105695576373268
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.10213258862495422,17.0,"[0.09788023266909676, 0.10054976, 0.10119081, 0.10041166, 0.09758177]",4.0,1.8383811712265012,0.033114373683929436,1.0,8.816594953096046e-11,False,120,1,67.40783484585599,101.2,12.385475364312828,0.3060486614704132,0.0972752645611763,0.119999997317791,32.45757425228755,2.1239934969435144
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.023304445669054985,2.0,"[0.008186163097293008, 0.0073994338, 0.0069968514, 0.006893398, 0.0067870487]",4.0,2.9901731014251713,0.08758804202079773,1.0,6.514698658140281e-10,False,121,1,39.839795030648474,101.28,12.515654197843595,0.04781695455312729,0.006783926393836737,0.019999999552965164,32.83685752948125,1.9898752650582157
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.10537496209144592,18.0,"[0.0509749313639698, 0.05115436, 0.05108307, 0.05073501, 0.049857207]",4.0,1.8874243497848509,0.018252253532409668,1.0,2.7123905219976604e-09,False,122,1,46.09859185239976,101.36,12.650312249110694,0.28380903601646423,0.049650177359580994,0.10000000149011612,33.178615335623434,2.044094314466782
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.017848512157797813,2.0,"[0.0061843746613859454, 0.005374858, 0.005201899, 0.0049411897, 0.004627784]",4.0,3.3762686252593994,0.14503437280654907,1.0,0.00011407331948696565,False,123,1,45.62154691454357,101.44,12.789308034448151,0.06631992012262344,0.004589482676237822,0.059999998658895486,33.53162446022033,1.9056677481409323
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.1011517122387886,18.0,"[0.09888103328326776, 0.092189744, 0.088622786, 0.086126596, 0.084298044]",4.0,1.9676311016082764,0.01935422420501709,1.0,1.7612794275904954e-12,False,124,1,60.08430311645607,101.52,12.932501691474855,0.17531253397464752,0.0849614068865776,0.07999999821186066,33.86138654947281,2.3773342814447025
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.020219521597027782,2.0,"[0.005317348030461419, 0.0046376274, 0.004217975, 0.004021554, 0.0038272017]",4.0,3.5316500663757324,0.03580021858215332,1.0,1.6113783472201384e-32,False,125,1,58.594210901839745,101.6,13.079755349393963,0.12882232666015625,0.0037713840138167134,0.059999998658895486,34.231236263116195,2.2222832670031285
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.09139350056648254,18.0,"[0.06263092665768799, 0.059640117, 0.0584833, 0.057913456, 0.057651855]",4.0,2.385552406311035,0.036721467971801765,1.0,8.0772262897933e-12,False,126,1,62.02020678088593,101.68,13.23093345157476,0.14317062497138974,0.05766650661826134,0.059999998658895486,34.57021040916443,2.6784324809174875
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.013522449880838394,1.0,"[0.005439407708160905, 0.004993073, 0.004566681, 0.0043904157, 0.0045180777]",3.0,4.164346218109132,0.12737762928009033,1.0,0.0005282417669246198,False,127,1,56.92351272662609,101.76,13.38590303266836,0.09910919517278673,0.004554508253931999,0.03999999910593033,34.89018979469935,2.578205673686281
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08072872459888457,14.0,"[0.04517073773700882, 0.040456522, 0.04027386, 0.040573746, 0.040745314]",2.0,2.9664123058319087,0.05666738748550415,1.0,6.639941784712737e-16,False,128,1,51.46577758971803,101.84,13.544533952853453,0.8352775573730469,0.04107514768838882,0.20000000298023224,35.19992458422978,2.9048641505798742
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.016554009169340134,2.0,"[0.006896952817685107, 0.0064889486, 0.0058486722, 0.0060483646, 0.0056212563]",4.0,3.8664226531982417,0.2116903066635132,1.0,0.004522302459891367,False,129,1,51.88502508756411,101.92,13.706699092049847,0.10376780480146408,0.005595943424850702,0.019999999552965164,35.518688694636026,2.7826853684162183
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.07957127690315248,24.0,"[0.10257592381520773, 0.07586954, 0.0658481, 0.061729833, 0.06043111]",4.0,3.1928501129150386,0.0838349461555481,1.0,1.557050991389858e-13,False,130,1,54.465492013504154,102.0,13.87227450708787,0.4975674152374268,0.060475349426269524,0.119999997317791,35.83555286327998,2.9261207654760035
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.012797240167856216,5.0,"[0.006953645140237457, 0.0034247218, 0.003525836, 0.0035128905, 0.003205951]",4.0,3.8887453079223633,0.3895300626754761,1.0,1.0518845486117441e-54,False,131,1,54.064006952605226,102.08,14.041139554893684,0.12923797965049744,0.003211223753169179,0.059999998658895486,36.176577881972,2.6025259977642645
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.10519801080226898,24.0,"[0.07579761081597468, 0.07116276, 0.070159405, 0.06969157, 0.06875602]",4.0,2.6190686225891118,0.02777254581451416,1.0,2.0834635348735932e-08,False,132,1,51.257225081683906,102.16,14.213176984756085,0.21606028079986567,0.06916511803865433,0.119999997317791,36.488111960887906,3.0640703858939338
100,2,5000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.036754369735717766,1.0,"[0.012358051574656042, 0.011839897, 0.011512981, 0.011229417, 0.011039235]",4.0,3.1549737453460693,0.17219829559326172,1.0,0.0014412404697317568,False,133,1,35.51645672168647,102.24,14.388273002692154,0.16081467270851135,0.01106271892786026,0.019999999552965164,36.79375191529592,2.2611888399826823
